term_id,term_str,n,num,pos_max,stop,p_stem
865,60,9,1,CD,0,60
866,600,8,1,CD,0,600
867,601,1,1,CD,0,601
868,602,1,1,CD,0,602
869,603,1,1,CD,0,603
870,604,1,1,CD,0,604
871,605,1,1,CD,0,605
872,606,1,1,CD,0,606
873,607,1,1,CD,0,607
874,608,1,1,CD,0,608
875,609,1,1,CD,0,609
876,60s,1,1,NN,0,60
877,61,5,1,CD,0,61
878,610,3,1,CD,0,610
879,611,2,1,CD,0,611
880,612,2,1,CD,0,612
881,613,2,1,CD,0,613
882,614,3,1,CD,0,614
883,615,1,1,CD,0,615
884,616,2,1,CD,0,616
885,617,1,1,CD,0,617
886,618,1,1,CD,0,618
887,619,1,1,CD,0,619
888,62,1,1,CD,0,62
889,620,1,1,CD,0,620
890,621,1,1,CD,0,621
891,622,1,1,CD,0,622
892,623,1,1,CD,0,623
893,624,1,1,CD,0,624
894,625,1,1,CD,0,625
895,626,1,1,CD,0,626
896,627,1,1,CD,0,627
897,628,1,1,CD,0,628
898,629,1,1,CD,0,629
899,63,4,1,CD,0,63
900,630,2,1,CD,0,630
901,631,1,1,CD,0,631
902,632,1,1,CD,0,632
903,633,1,1,CD,0,633
904,634,1,1,CD,0,634
905,635,1,1,CD,0,635
906,636,1,1,CD,0,636
907,637,1,1,CD,0,637
908,638,1,1,CD,0,638
909,639,1,1,CD,0,639
910,63s,1,1,CD,0,63
911,64,13,1,NN,0,64
912,640,1,1,CD,0,640
913,641,1,1,CD,0,641
914,642,1,1,CD,0,642
915,643,1,1,CD,0,643
916,644,1,1,CD,0,644
917,645,1,1,CD,0,645
918,646,1,1,CD,0,646
919,647,1,1,CD,0,647
920,648,1,1,CD,0,648
921,649,1,1,CD,0,649
922,64dollar,1,1,JJ,0,64dollar
923,65,11,1,POS,0,65
924,650,2,1,CD,0,650
925,651,1,1,CD,0,651
926,652,1,1,CD,0,652
927,653,1,1,CD,0,653
928,654,1,1,CD,0,654
929,655,1,1,CD,0,655
930,656,1,1,CD,0,656
931,657,1,1,CD,0,657
932,658,1,1,CD,0,658
933,659,1,1,CD,0,659
934,66,39,1,CD,0,66
935,660,1,1,CD,0,660
936,661,1,1,CD,0,661
937,662,1,1,CD,0,662
938,663,1,1,CD,0,663
939,664,1,1,CD,0,664
940,665,1,1,CD,0,665
941,666,3,1,CD,0,666
942,667,1,1,CD,0,667
943,668,1,1,CD,0,668
944,669,1,1,CD,0,669
945,66samus,2,1,CD,0,66samu
946,66slavs,2,1,CD,0,66slav
947,67,4,1,CD,0,67
948,670,1,1,CD,0,670
949,671,1,1,CD,0,671
950,672,1,1,CD,0,672
951,673,1,1,CD,0,673
952,674,1,1,CD,0,674
953,675,1,1,CD,0,675
954,676,1,1,CD,0,676
955,677,1,1,CD,0,677
956,678,1,1,CD,0,678
957,679,5,1,CD,0,679
958,68,4,1,CD,0,68
959,680,1,1,CD,0,680
960,681,1,1,CD,0,681
961,682,1,1,CD,0,682
962,683,1,1,CD,0,683
963,684,1,1,CD,0,684
964,685,2,1,CD,0,685
965,686,1,1,CD,0,686
966,687,1,1,CD,0,687
967,688,1,1,CD,0,688
968,689,1,1,CD,0,689
969,69,21,1,CD,0,69
970,690,1,1,CD,0,690
971,691,1,1,CD,0,691
972,692,1,1,CD,0,692
973,693,1,1,CD,0,693
974,694,1,1,CD,0,694
975,695,1,1,CD,0,695
976,696,1,1,CD,0,696
977,697,1,1,CD,0,697
978,698,1,1,CD,0,698
979,6985430,2,1,CD,0,6985430
980,699,1,1,CD,0,699
981,69ed,1,1,CD,0,69ed
982,6ix,2,1,CD,0,6ix
983,6ix9ine,4,1,CD,0,6ix9in
984,6lack,35,1,CD,0,6lack
985,6s,1,1,CD,0,6s
986,6th,3,1,CD,0,6th
987,6x,1,1,CD,0,6x
988,7,48,1,CD,0,7
989,70,2,1,CD,0,70
990,700,1,1,CD,0,700
991,701,1,1,CD,0,701
992,702,1,1,CD,0,702
993,703,1,1,CD,0,703
994,704,1,1,CD,0,704
995,705,1,1,CD,0,705
996,706,1,1,CD,0,706
997,707,2,1,CD,0,707
998,708,1,1,CD,0,708
999,709,1,1,CD,0,709
1000,70s,5,1,CD,0,70
1001,71,1,1,CD,0,71
1002,710,2,1,CD,0,710
1003,711,4,1,JJ,0,711
1004,712,2,1,CD,0,712
1005,713,2,1,CD,0,713
1006,714,5,1,CD,0,714
1007,715,1,1,CD,0,715
1008,716,1,1,CD,0,716
1009,717,1,1,CD,0,717
1010,718,1,1,CD,0,718
1011,719,1,1,CD,0,719
1012,72,1,1,CD,0,72
1013,720,1,1,CD,0,720
1014,720s,1,1,CD,0,720
1015,721,1,1,CD,0,721
1016,722,1,1,CD,0,722
1017,723,1,1,CD,0,723
1018,724,1,1,CD,0,724
1019,725,1,1,CD,0,725
1020,726,1,1,CD,0,726
1021,727,1,1,CD,0,727
1022,728,1,1,CD,0,728
1023,729,1,1,CD,0,729
1024,73,2,1,CD,0,73
1025,730,2,1,CD,0,730
1026,731,1,1,CD,0,731
1027,732,1,1,CD,0,732
1028,733,1,1,CD,0,733
1029,734,1,1,CD,0,734
1030,735,1,1,CD,0,735
1031,736,1,1,CD,0,736
1032,737,5,1,CD,0,737
1033,738,1,1,CD,0,738
1034,739,1,1,CD,0,739
1035,74,3,1,POS,0,74
1036,740,2,1,CD,0,740
1037,741,1,1,CD,0,741
1038,742,1,1,CD,0,742
1039,743,1,1,CD,0,743
1040,744,1,1,CD,0,744
1041,745,4,1,CD,0,745
1042,746,1,1,CD,0,746
1043,747,4,1,CD,0,747
1044,748,1,1,CD,0,748
1045,749,1,1,CD,0,749
1046,74fizzive,1,1,JJ,0,74fizziv
1047,75,5,1,NNP,0,75
1048,750,2,1,CD,0,750
1049,7500,2,1,NN,0,7500
1050,751,1,1,CD,0,751
1051,752,1,1,CD,0,752
1052,753,1,1,CD,0,753
1053,754,1,1,CD,0,754
1054,755,1,1,CD,0,755
1055,756,1,1,CD,0,756
1056,757,1,1,CD,0,757
1057,758,1,1,CD,0,758
1058,759,1,1,CD,0,759
1059,75th,2,1,CD,0,75th
1060,76,1,1,CD,0,76
1061,760,1,1,CD,0,760
1062,761,1,1,CD,0,761
1063,762,1,1,CD,0,762
1064,763,1,1,CD,0,763
1065,764,1,1,CD,0,764
1066,765,1,1,CD,0,765
1067,766,1,1,CD,0,766
1068,767,3,1,CD,0,767
1069,768,1,1,CD,0,768
1070,769,1,1,CD,0,769
1071,77,31,1,CD,0,77
1072,770,1,1,CD,0,770
1073,771,1,1,CD,0,771
1074,772,1,1,CD,0,772
1075,773,1,1,CD,0,773
1076,774,1,1,CD,0,774
1077,775,1,1,CD,0,775
1078,776,1,1,CD,0,776
1079,777,3,1,CD,0,777
1080,778,1,1,CD,0,778
1081,779,1,1,CD,0,779
1082,78,4,1,CD,0,78
1083,780,1,1,CD,0,780
1084,781,1,1,CD,0,781
1085,782,1,1,CD,0,782
1086,783,1,1,CD,0,783
1087,784,1,1,CD,0,784
1088,785,1,1,CD,0,785
1089,786,1,1,CD,0,786
1090,787,1,1,CD,0,787
1091,788,1,1,CD,0,788
1092,789,1,1,CD,0,789
1093,78s,1,1,CD,0,78
1094,79,2,1,CD,0,79
1095,790,1,1,CD,0,790
1096,791,1,1,CD,0,791
1097,792,1,1,CD,0,792
1098,793,1,1,CD,0,793
1099,794,1,1,CD,0,794
1100,7947,2,1,CD,0,7947
1101,795,1,1,CD,0,795
1102,796,1,1,CD,0,796
1103,797,1,1,CD,0,797
1104,798,1,1,CD,0,798
1105,799,1,1,CD,0,799
1106,7a,1,1,CD,0,7a
1107,7h,2,1,CD,0,7h
1108,7inch,1,1,JJ,0,7inch
1109,7th,4,1,CD,0,7th
1110,8,61,1,CD,0,8
1111,80,14,1,CD,0,80
1112,800,8,1,CD,0,800
1113,801,1,1,CD,0,801
1114,802,1,1,CD,0,802
1115,803,1,1,CD,0,803
1116,804,3,1,JJ,0,804
1117,805,1,1,CD,0,805
1118,806,1,1,CD,0,806
1119,807,1,1,CD,0,807
1120,808,24,1,CD,0,808
1121,808s,5,1,CD,0,808
1122,809,1,1,CD,0,809
1123,80s,19,1,NNS,0,80
1124,81,3,1,CD,0,81
1125,810,6,1,CD,0,810
1126,811,4,1,CD,0,811
1127,812,3,1,CD,0,812
1128,813,4,1,CD,0,813
1129,814,3,1,CD,0,814
1130,815,6,1,CD,0,815
1131,816,3,1,CD,0,816
1132,817,3,1,CD,0,817
1133,818,5,1,CD,0,818
1134,819,3,1,CD,0,819
1135,82,3,1,CD,0,82
1136,820,4,1,CD,0,820
1137,821,3,1,CD,0,821
1138,822,3,1,CD,0,822
1139,823,3,1,CD,0,823
1140,824,3,1,CD,0,824
1141,825,2,1,CD,0,825
1142,826,1,1,CD,0,826
1143,827,1,1,CD,0,827
1144,828,2,1,CD,0,828
1145,829,2,1,CD,0,829
1146,83,5,1,CD,0,83
1147,830,2,1,CD,0,830
1148,831,2,1,CD,0,831
1149,83rd,1,1,CD,0,83rd
1150,84,3,1,CD,0,84
1151,84s,1,1,CD,0,84
1152,85,7,1,CD,0,85
1153,850,2,1,NN,0,850
1154,850i,1,1,CD,0,850i
1155,86,4,1,CD,0,86
1156,8616,1,1,JJ,0,8616
1157,8675309,21,1,JJ,0,8675309
1158,87,7,1,CD,0,87
1159,8701,2,1,CD,0,8701
1160,8732,1,1,CD,0,8732
1161,88,35,1,CD,0,88
1162,88glam,2,1,CD,0,88glam
1163,88keys,2,1,JJ,0,88key
1164,88rising,6,1,CD,0,88rise
1165,89,4,1,CD,0,89
1166,891011,5,1,JJ,0,891011
1167,8am,1,1,CD,0,8am
1168,8ball,3,1,CD,0,8ball
1169,8class,1,1,CD,0,8class
1170,8s,2,1,CD,0,8s
1171,8th,4,1,CD,0,8th
1172,8track,1,1,JJ,0,8track
1173,8x,18,1,NN,0,8x
1174,9,77,1,CD,0,9
1175,90,13,1,CD,0,90
1176,900,3,1,CD,0,900
1177,90s,25,1,CD,0,90
1178,91,5,1,CD,0,91
1179,910,1,1,CD,0,910
1180,91011,1,1,CD,0,91011
1181,911,11,1,CD,0,911
1182,912,1,1,CD,0,912
1183,917,1,1,CD,0,917
1184,92,7,1,CD,0,92
1185,93,9,1,CD,0,93
1186,934,1,1,CD,0,934
1187,93feetofsmoke,1,1,CD,0,93feetofsmok
1188,94,13,1,CD,0,94
1189,95,7,1,CD,0,95
1190,95s,1,1,CD,0,95
1191,96,11,1,POS,0,96
1192,97,8,1,NN,0,97
1193,97s,2,1,CD,0,97
1194,98,7,1,CD,0,98
1195,99,49,1,CD,0,99
1196,999,4,1,CD,0,999
1197,9eno,2,1,CD,0,9eno
1198,9th,1,1,CD,0,9th
1199,9to5,2,1,CD,0,9to5
1200,a,32231,0,DT,1,a
1201,a1,2,0,NNP,0,a1
1202,a1a,1,0,NNP,0,a1a
1203,a1billionaire,10,0,NNP,0,a1billionair
1204,a1fbg,2,0,NNP,0,a1fbg
1205,a6s,1,0,VBP,0,a6
1206,aa,17,0,JJ,0,aa
1207,aaa,1,0,NNP,0,aaa
1208,aaaa,2,0,JJ,0,aaaa
1209,aaaaaaaaaalcohol,5,0,NN,0,aaaaaaaaaalcohol
1210,aaaaaaah,1,0,NNP,0,aaaaaaah
1211,aaaaaah,2,0,NN,0,aaaaaah
1212,aaaaaalcohol,13,0,NN,0,aaaaaalcohol
1213,aaaah,16,0,NN,0,aaaah
1214,aaaahh,1,0,NN,0,aaaahh
1215,aaaahiight,1,0,NN,0,aaaahiight
1216,aaaaight,2,0,NN,0,aaaaight
1217,aaaall,24,0,JJ,0,aaaall
1218,aaaand,1,0,JJ,0,aaaand
1219,aaaant,1,0,IN,0,aaaant
1220,aaafro,1,0,JJ,0,aaafro
1221,aaah,18,0,NN,0,aaah
1222,aaahaaaaaah,1,0,NN,0,aaahaaaaaah
1223,aaahh,1,0,NNP,0,aaahh
1224,aaahhh,1,0,NNP,0,aaahhh
1225,aaahhhh,2,0,NN,0,aaahhhh
1226,aaare,28,0,VBP,0,aaar
1227,aaaw,3,0,NNP,0,aaaw
1228,aagh,1,0,NN,0,aagh
1229,aah,113,0,NNP,0,aah
1230,aahah,2,0,NN,0,aahah
1231,aaint,11,0,JJ,0,aaint
1232,aalegra,2,0,NNP,0,aalegra
1233,aaliyah,7,0,NNP,0,aaliyah
1234,aall,2,0,JJ,0,aall
1235,aalright,2,0,NN,0,aalright
1236,aaow,20,0,NN,0,aaow
1237,aap,65,0,NNP,0,aap
1238,aarggh,1,0,NN,0,aarggh
1239,aaron,1,0,NNP,0,aaron
1240,aask,1,0,NNP,0,aask
1241,ab,7,0,NNP,0,ab
1242,ababs,1,0,IN,0,abab
1243,aback,3,0,NN,0,aback
1244,abaga,1,0,NNP,0,abaga
1245,abaisse,4,0,NNP,0,abaiss
1246,abandon,3,0,NNP,0,abandon
1247,abandoned,11,0,VBN,0,abandon
1248,abanoz,6,0,VBP,0,abanoz
1249,abarkin,1,0,JJ,0,abarkin
1250,abattoir,2,0,NN,0,abattoir
1251,abba,4,0,NNP,0,abba
1252,abbbbbye,1,0,JJ,0,abbbbby
1253,abbey,5,0,NNP,0,abbey
1254,abbot,2,0,NNP,0,abbot
1255,abbrevi,1,0,JJ,0,abbrevi
1256,abc,3,0,NNP,0,abc
1257,abcs,5,0,NNP,0,abc
1258,abdomen,1,0,NNS,0,abdomen
1259,abdominal,1,0,JJ,0,abdomin
1260,abdul,3,0,NNP,0,abdul
1261,abdullakbar,1,0,NN,0,abdullakbar
1262,abel,11,0,NNP,0,abel
1263,abenteuerland,1,0,NNP,0,abenteuerland
1264,aber,20,0,NNP,0,aber
1265,abercrombie,8,0,NNP,0,abercrombi
1266,abhor,1,0,VBP,0,abhor
1267,abide,6,0,NN,0,abid
1268,abilities,2,0,NN,0,abil
1269,ability,16,0,NN,0,abil
1270,abiogenesis,2,0,NN,0,abiogenesi
1271,abiotic,2,0,JJ,0,abiot
1272,abir,1,0,NNP,0,abir
1273,ablaze,7,0,IN,0,ablaz
1274,able,56,0,JJ,0,abl
1275,ablitz,1,0,JJ,0,ablitz
1276,ablowin,1,0,VB,0,ablowin
1277,abnormal,3,0,JJ,0,abnorm
1278,abnormality,2,0,NN,0,abnorm
1279,aboard,13,0,IN,0,aboard
1280,abode,1,0,NN,0,abod
1281,abodes,1,0,NNS,0,abod
1282,abody,1,0,NN,0,abodi
1283,abomb,1,0,JJ,0,abomb
1284,abominable,2,0,JJ,0,abomin
1285,abomination,1,0,NN,0,abomin
1286,abooned,1,0,VBN,0,aboon
1287,abooze,1,0,JJ,0,abooz
1288,abopping,2,0,JJ,0,abop
1289,aborigines,2,0,NNS,0,aborigin
1290,abort,4,0,NN,0,abort
1291,aborted,2,0,JJ,0,abort
1292,abortion,2,0,NN,0,abort
1293,abound,1,0,VBN,0,abound
1294,about,3371,0,IN,1,about
1295,aboutah,2,0,NN,0,aboutah
1296,aboutbout,9,0,IN,0,aboutbout
1297,abouuuut,1,0,NN,0,abouuuut
1298,above,314,0,IN,1,abov
1299,abovementioned,1,0,JJ,0,abovement
1300,abraabracadabra,6,0,NN,0,abraabracadabra
1301,abracadabra,4,0,NN,0,abracadabra
1302,abraham,1,0,NNP,0,abraham
1303,abrams,1,0,NNP,0,abram
1304,abrasive,1,0,VBN,0,abras
1305,abraza,2,0,VBP,0,abraza
1306,abrazarte,1,0,NNP,0,abrazart
1307,abre,1,0,NN,0,abr
1308,abreak,8,0,NN,0,abreak
1309,abreakin,2,0,JJ,0,abreakin
1310,abroad,6,0,NN,0,abroad
1311,abruh,1,0,JJ,0,abruh
1312,abrupt,1,0,IN,0,abrupt
1313,abruptly,1,0,RB,0,abruptli
1314,abs,1,0,NN,0,ab
1315,abschlach,1,0,NNP,0,abschlach
1316,abseiling,2,0,NN,0,abseil
1317,absence,1,0,NN,0,absenc
1318,absent,1,0,NN,0,absent
1319,absentness,1,0,VB,0,absent
1320,absolut,1,0,NNP,0,absolut
1321,absolute,4,0,NN,0,absolut
1322,absolutely,26,0,RB,0,absolut
1323,absolutes,1,0,NNS,0,absolut
1324,absolve,2,0,IN,0,absolv
1325,absorb,1,0,JJ,0,absorb
1326,absorbed,2,0,VBD,0,absorb
1327,absorbers,1,0,NNS,0,absorb
1328,abstract,5,0,NNP,0,abstract
1329,absurd,8,0,JJ,0,absurd
1330,absurdities,2,0,NNS,0,absurd
1331,abundant,1,0,JJ,0,abund
1332,abuse,28,0,NN,0,abus
1333,abused,13,0,JJ,0,abus
1334,abuses,1,0,NN,0,abus
1335,abusin,2,0,VBP,0,abusin
1336,abusing,4,0,VBG,0,abus
1337,abysmal,4,0,JJ,0,abysm
1338,abyss,12,0,NNP,0,abyss
1339,abysskiss,1,0,JJ,0,abysskiss
1340,ac,6,0,NNP,0,ac
1341,ac130,2,0,NNP,0,ac130
1342,aca,1,0,NNP,0,aca
1343,acaba,1,0,FW,0,acaba
1344,acabo,1,0,NNP,0,acabo
1345,acabó,1,0,NN,0,acabó
1346,acacia,4,0,NNP,0,acacia
1347,acadia,1,0,NNP,0,acadia
1348,acadians,1,0,NNP,0,acadian
1349,acaedia,2,0,NNP,0,acaedia
1350,acall,1,0,NN,0,acal
1351,acape,1,0,NN,0,acap
1352,acapella,2,0,NN,0,acapella
1353,acarras,1,0,NNS,0,acarra
1354,acarry,8,0,NN,0,acarri
1355,accelerate,1,0,VBP,0,acceler
1356,accelerated,1,0,VBD,0,acceler
1357,accent,5,0,NN,0,accent
1358,accents,1,0,NNS,0,accent
1359,accept,22,0,VB,0,accept
1360,acceptable,1,0,JJ,0,accept
1361,accepted,10,0,RB,0,accept
1362,accepting,2,0,NN,0,accept
1363,access,4,0,NN,0,access
1364,accident,5,0,NN,0,accid
1365,accidentally,5,0,RB,0,accident
1366,accidents,1,0,NNS,0,accid
1367,acclaimed,1,0,VBN,0,acclaim
1368,accomplice,2,0,NN,0,accomplic
1369,accomplished,2,0,VBD,0,accomplish
1370,accomplishment,1,0,NN,0,accomplish
1371,accomplishments,1,0,NNS,0,accomplish
1372,according,23,0,VBG,0,accord
1373,accordion,4,0,NN,0,accordion
1374,accordionist,1,0,NN,0,accordionist
1375,accoucheurasserted,1,0,JJ,0,accoucheurassert
1376,accoucheuses,1,0,NNS,0,accoucheus
1377,account,40,0,NN,0,account
1378,accountant,2,0,JJ,0,account
1379,accountants,2,0,NNS,0,account
1380,accounted,1,0,VBN,0,account
1381,accounts,6,0,NN,0,account
1382,accrochetoi,3,0,JJ,0,accrochetoi
1383,accrochions,2,0,NNS,0,accrochion
1384,accrue,1,0,VB,0,accru
1385,accumulated,1,0,VBN,0,accumul
1386,accumulatin,1,0,NN,0,accumulatin
1387,accurate,2,0,JJ,0,accur
1388,accurately,1,0,RB,0,accur
1389,accusation,1,0,NN,0,accus
1390,accusations,2,0,NNS,0,accus
1391,accuse,5,0,NN,0,accus
1392,accused,3,0,VBN,0,accus
1393,accuser,2,0,NNP,0,accus
1394,accusers,1,0,NNS,0,accus
1395,accusing,3,0,VBG,0,accus
1396,accustomed,2,0,JJ,0,accustom
1397,accüsed,2,0,JJ,0,accüs
1398,acdc,7,0,NNP,0,acdc
1399,ace,21,0,NNP,0,ace
1400,aceleran,2,0,VBD,0,aceleran
1401,acento,2,0,IN,0,acento
1402,aceptada,1,0,NN,0,aceptada
1403,aces,6,0,NNS,0,ace
1404,achangin,1,0,RB,0,achangin
1405,achanging,1,0,JJ,0,achang
1406,achaooh,1,0,JJ,0,achaooh
1407,ache,17,0,NN,0,ach
1408,aches,14,0,NNS,0,ach
1409,acheté,1,0,NN,0,acheté
1410,achieve,13,0,VB,0,achiev
1411,achieved,1,0,VBN,0,achiev
1412,achievers,3,0,NNS,0,achiev
1413,achilles,3,0,NNP,0,achil
1414,achin,2,0,NN,0,achin
1415,aching,20,0,VBG,0,ach
1416,acho,1,0,NN,0,acho
1417,achoo,5,0,NN,0,achoo
1418,achtung,1,0,NNP,0,achtung
1419,achy,9,0,JJ,0,achi
1420,acid,26,0,NN,0,acid
1421,acidic,2,0,JJ,0,acid
1422,acknowledge,3,0,VB,0,acknowledg
1423,acknowledgments,2,0,NNS,0,acknowledg
1424,aclicking,1,0,JJ,0,aclick
1425,acne,3,0,NN,0,acn
1426,acome,1,0,NN,0,acom
1427,acomin,4,0,JJ,0,acomin
1428,acoming,1,0,NN,0,acom
1429,acordar,1,0,NN,0,acordar
1430,acordial,1,0,NN,0,acordi
1431,acoustic,6,0,JJ,0,acoust
1432,acquaintance,2,0,VB,0,acquaint
1433,acquainted,1,0,VBN,0,acquaint
1434,acquired,3,0,VBD,0,acquir
1435,acquit,1,0,NN,0,acquit
1436,acrania,2,0,NNP,0,acrania
1437,acranius,2,0,NN,0,acraniu
1438,acres,2,0,NNS,0,acr
1439,acrobat,3,0,NN,0,acrobat
1440,acrobatic,1,0,JJ,0,acrobat
1441,acrobatics,2,0,NN,0,acrobat
1442,acrobats,1,0,NN,0,acrobat
1443,across,239,0,IN,0,across
1444,acryin,2,0,JJ,0,acryin
1445,acrylic,1,0,NN,0,acryl
1446,acs,1,0,NNP,0,ac
1447,act,356,0,VB,0,act
1448,actavis,3,0,NN,0,actavi
1449,acted,2,0,VBD,0,act
1450,actin,114,0,VBP,0,actin
1451,acting,68,0,VBG,0,act
1452,action,74,0,NN,0,action
1453,actions,19,0,NNS,0,action
1454,actitud,1,0,FW,0,actitud
1455,activa,5,0,NN,0,activa
1456,activate,3,0,VB,0,activ
1457,activated,1,0,NNP,0,activ
1458,active,6,0,JJ,0,activ
1459,actively,5,0,RB,0,activ
1460,activities,1,0,NNS,0,activ
1461,activity,2,0,NNS,0,activ
1462,activité,1,0,NN,0,activité
1463,activos,2,0,NN,0,activo
1464,actor,7,0,NN,0,actor
1465,actors,3,0,NNS,0,actor
1466,actress,12,0,NN,0,actress
1467,acts,7,0,VBZ,0,act
1468,actual,14,0,JJ,0,actual
1469,actuality,1,0,NN,0,actual
1470,actually,42,0,RB,0,actual
1471,actúa,1,0,JJ,0,actúa
1472,acurraghed,1,0,NN,0,acurragh
1473,acârash,2,0,NN,0,acârash
1474,acı,1,0,NN,0,acı
1475,acıyı,6,0,NN,0,acıyı
1476,ad,21,0,NNP,0,ad
1477,ada,1,0,NNP,0,ada
1478,adalida,1,0,NNP,0,adalida
1479,adam,9,0,NNP,0,adam
1480,adams,5,0,NNP,0,adam
1481,adamsville,1,0,NNP,0,adamsvil
1482,adamzs,2,0,NNP,0,adamz
1483,adamım,12,0,NN,0,adamım
1484,adamımünlenen,1,0,NN,0,adamımünlenen
1485,adapt,1,0,VB,0,adapt
1486,adara,1,0,NNP,0,adara
1487,adat,1,0,NNP,0,adat
1488,add,30,0,VB,0,add
1489,addams,42,0,NNP,0,addam
1490,added,4,0,VBD,0,ad
1491,adderall,3,0,NNP,0,adderal
1492,addict,3,0,NN,0,addict
1493,addicted,76,0,VBD,0,addict
1494,addiction,21,0,NN,0,addict
1495,addictions,1,0,NNS,0,addict
1496,addictive,3,0,JJ,0,addict
1497,addicts,2,0,NNS,0,addict
1498,addie,1,0,NNP,0,addi
1499,addin,1,0,NNP,0,addin
1500,adding,2,0,VBG,0,ad
1501,addition,10,0,NN,0,addit
1502,additive,1,0,JJ,0,addit
1503,addled,1,0,VBP,0,addl
1504,address,15,0,NN,0,address
1505,addressee,1,0,NN,0,addresse
1506,addressing,3,0,VBG,0,address
1507,adds,5,0,VBZ,0,add
1508,addy,2,0,NNP,0,addi
1509,ade,3,0,NNP,0,ade
1510,adebesi,1,0,NNP,0,adebesi
1511,adel,3,0,NNP,0,adel
1512,adele,7,0,NNP,0,adel
1513,adelgazarla,1,0,NN,0,adelgazarla
1514,adelitas,2,0,DT,0,adelita
1515,adentro,1,0,NNP,0,adentro
1516,adept,2,0,IN,0,adept
1517,adepted,1,0,VBD,0,adept
1518,adequate,1,0,JJ,0,adequ
1519,adequately,2,0,RB,0,adequ
1520,adhd,3,0,NNP,0,adhd
1521,adherence,2,0,NN,0,adher
1522,adhesive,1,0,JJ,0,adhes
1523,adia,9,0,NNP,0,adia
1524,adidas,2,0,NNP,0,adida
1525,adidaspeter,1,0,NNP,0,adidaspet
1526,adieu,4,0,VBP,0,adieu
1527,adina,9,0,NNP,0,adina
1528,adios,3,0,NNS,0,adio
1529,adiós,1,0,NN,0,adió
1530,adjective,1,0,NN,0,adject
1531,adjentist,2,0,NN,0,adjentist
1532,adjourned,1,0,VBN,0,adjourn
1533,adjust,3,0,VB,0,adjust
1534,adjusted,1,0,VBN,0,adjust
1535,adjustments,1,0,NNS,0,adjust
1536,adkins,3,0,NNP,0,adkin
1537,adlib,3,0,JJ,0,adlib
1538,adlibs,4,0,JJ,0,adlib
1539,administer,1,0,RB,0,administ
1540,administration,4,0,NN,0,administr
1541,administrators,1,0,NN,0,administr
1542,admirably,1,0,RB,0,admir
1543,admiral,1,0,NNP,0,admir
1544,admiration,1,0,NN,0,admir
1545,admire,7,0,VBP,0,admir
1546,admirer,1,0,NN,0,admir
1547,admiring,1,0,VBG,0,admir
1548,admission,2,0,NN,0,admiss
1549,admit,100,0,VB,0,admit
1550,admitirlo,1,0,NN,0,admitirlo
1551,admits,1,0,VBZ,0,admit
1552,admittance,1,0,NN,0,admitt
1553,admitted,1,0,VBN,0,admit
1554,admittedly,2,0,RB,0,admittedli
1555,admitting,2,0,VBG,0,admit
1556,ado,2,0,JJ,0,ado
1557,adobe,1,0,NNP,0,adob
1558,adolescence,3,0,NNP,0,adolesc
1559,adolescent,6,0,NN,0,adolesc
1560,adonis,1,0,NNP,0,adoni
1561,adoobie,1,0,JJ,0,adoobi
1562,adopt,4,0,VB,0,adopt
1563,adopted,2,0,VBD,0,adopt
1564,adopting,2,0,VBG,0,adopt
1565,adoption,3,0,NN,0,adopt
1566,adorable,1,0,JJ,0,ador
1567,adoration,1,0,NN,0,ador
1568,adore,79,0,VBP,0,ador
1569,adored,21,0,VBD,0,ador
1570,adorent,1,0,JJ,0,ador
1571,adorned,1,0,VBD,0,adorn
1572,adouble,2,0,JJ,0,adoubl
1573,adraggin,1,0,JJ,0,adraggin
1574,adrenalina,2,0,JJ,0,adrenalina
1575,adrenaline,16,0,NN,0,adrenalin
1576,adrianne,1,0,NNP,0,adriann
1577,adrift,12,0,NN,0,adrift
1578,adrink,1,0,VB,0,adrink
1579,ads,13,0,NN,0,ad
1580,adult,42,0,NN,0,adult
1581,adulterous,2,0,JJ,0,adulter
1582,adultery,1,0,NN,0,adulteri
1583,advance,7,0,NN,0,advanc
1584,advanced,2,0,VBD,0,advanc
1585,advancement,1,0,NN,0,advanc
1586,advances,1,0,NNS,0,advanc
1587,advantage,16,0,NN,0,advantag
1588,advantages,1,0,NNS,0,advantag
1589,advent,2,0,NN,0,advent
1590,adventure,12,0,NN,0,adventur
1591,adventures,5,0,NNS,0,adventur
1592,advice,48,0,NN,0,advic
1593,advil,1,0,NNP,0,advil
1594,advisory,1,0,NN,0,advisori
1595,advocate,1,0,VBP,0,advoc
1596,advocated,2,0,VBN,0,advoc
1597,advocates,2,0,NNS,0,advoc
1598,ae,1,0,NNP,0,ae
1599,aegaeon,2,0,NN,0,aegaeon
1600,ael,1,0,JJ,0,ael
1601,aeon,2,0,NN,0,aeon
1602,aeons,4,0,NNS,0,aeon
1603,aerian,1,0,JJ,0,aerian
1604,aerobics,1,0,NNS,0,aerob
1605,aeroplane,4,0,NN,0,aeroplan
1606,aerosmith,4,0,NN,0,aerosmith
1607,aesops,1,0,NNP,0,aesop
1608,aesthetic,5,0,NN,0,aesthet
1609,aeternales,1,0,NNS,0,aeternal
1610,afar,7,0,NN,0,afar
1611,afaster,1,0,NN,0,afast
1612,afectado,1,0,JJ,0,afectado
1613,afeedin,1,0,NN,0,afeedin
